app_year,companyno,companyname,scompanyno,controlno,city,town,companyaddr,ccksicco1,sicname1,co2,ch4,n2o,hfcs,pfcs,sf6,nf3,tot2,tot,cause,check_yn,cityno,townno
110,22474430,獻麒紡織工業股份有限公司,0001,N1601854,彰化縣,伸港鄉,全興工業區工八路9號,1140,印染整理業,23151.93,31.48,112.38,2.86,0.00,0.00,0.00,5387.05,28685.70,依法申報,是,10007,10007050
110,22327037,永豐餘消費品實業股份有限公司清水廠,0001,L8900676,臺中市,清水區,臺中市清水區海風里舊庄路258號,1591,家庭及衛生用紙製造業,43110.17,288.37,313.14,0.57,0.00,0.00,0.00,29739.24,73451.49,依法申報,是,66000,66000120
110,22318678,亞東石化股份有限公司觀音二廠,0002,H53A3580,桃園市,觀音區,桃園市觀音區桃園市觀音區樹林里工業七路2號,1810,基本化學材料製造業,202606.10,83.07,66.60,0.00,0.00,0.00,0.00,79330.70,282086.47,依法申報,是,68000,68000120
110,22318678,亞東石化股份有限公司,0001,H5300078,桃園市,觀音區,桃園市觀音區經建四路47號,1820,石油化工原料製造業,63256.64,29.46,19.01,57.96,0.00,0.00,0.00,36242.43,99605.50,依法申報,是,68000,68000120
110,22267777,大統新創股份有限公司,0001,H4600551,桃園市,蘆竹區,桃園市蘆竹區桃園市蘆竹區榮安路9號,1140,印染整理業,35493.99,61.42,170.52,2.54,0.00,0.00,0.00,6419.51,42147.97,依法申報,是,68000,68000050
110,22099890,元太科技工業股份有限公司,0001,O1706049,新竹市,東區,"新竹市東區科學工業園區力行一路 3 號",2641,液晶面板及其組件製造業,21.33,18.97,12.12,0.00,0.00,124.49,18.11,14718.57,14913.60,依法申報,是,10018,10018010
110,22099548,旺宏電子股份有限公司晶圓一廠,0010,O1704787,新竹市,東區,新竹市東區研新三路3號,2611,積體電路製造業,404.69,0.18,234.85,407.51,7336.21,2257.20,118.90,17058.73,27818.28,依法申報,是,10018,10018010
110,22099548,旺宏電子股份有限公司晶圓五廠,0005,O17A6887,新竹市,東區,新竹市東區力行路19號,2611,積體電路製造業,2787.85,87.61,6443.42,9017.30,31807.10,5520.84,26347.50,134804.86,216816.48,依法申報,是,10018,10018010
110,22099548,旺宏電子股份有限公司晶圓二廠,0003,O1706307,新竹市,東區,新竹市東區力行路16號,2611,積體電路製造業,1425.75,0.66,2700.09,11008.24,18941.11,7270.34,14390.63,91985.26,147722.07,依法申報,是,10018,10018010
110,22099343,臺灣高技股份有限公司,0001,J6300155,新竹縣,寶山鄉,創新一路17號,2699,未分類其他電子零組件製造業,0.78,0.00,0.00,0.95,0.00,410.40,0.00,4103.35,4515.48,依法申報,是,10004,10004100
110,22099218,華邦電子股份有限公司中科廠,0001,L9506056,臺中市,大雅區,臺中市大雅區科雅一路八號,2611,積體電路製造業,14720.62,70.01,3859.13,3242.81,12859.97,964.44,3043.46,281150.43,319910.86,依法申報,是,66000,66000180
110,22099174,元隆電子股份有限公司,0001,O1700798,新竹市,東區,新竹市東區科學工業園區研發二路18號,2611,積體電路製造業,4.10,0.01,2591.94,1912.38,55477.06,205.20,73.74,20107.60,80372.04,依法申報,是,10018,10018010
110,22099131,臺灣積體電路製造股份有限公司十八廠三期,0032,D0402904,臺南市,安定區,臺南市安定區北園二路8號(三期區域),2611,積體電路製造業,10585.26,6.55,45781.53,130.54,4000.05,119.98,10407.85,414852.54,485884.29,依法申報,是,67000,67000210
110,22099131,臺灣積體電路製造股份有限公司十八廠二期,0031,D0402431,臺南市,安定區,臺南市安定區北園二路8號(二期區域),2611,積體電路製造業,17347.20,12.78,77550.89,198.35,6502.73,99.38,20992.01,441464.99,564168.33,依法申報,是,67000,67000210
110,22099131,臺灣積體電路製造股份有限公司十八廠一期,0030,D0402208,臺南市,安定區,臺南市安定區北園二路8號,2611,積體電路製造業,15851.41,176.32,54501.16,213.31,5661.32,124.70,22583.54,426395.56,525507.33,依法申報,是,67000,67000210
110,22099131,臺灣積體電路製造股份有限公司十五B廠,0023,B23B6125,臺中市,西屯區,臺中市西屯區新科路1號,2611,積體電路製造業,55403.56,154.30,183833.15,792.85,28389.24,462.62,50291.49,1670451.67,1989778.89,依法申報,是,66000,66000060
110,22099131,臺灣積體電路製造股份有限公司十二廠七期,0022,J63A1670,新竹縣,寶山鄉,新竹縣寶山鄉園區二路188號,2611,積體電路製造業,14242.92,134.19,25127.99,239.32,2433.74,28.43,12380.60,377577.01,432164.20,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司先進封測三廠,0021,H50A6430,桃園市,龍潭區,桃園市龍潭區龍園六路101號,2613,半導體封裝及測試業,6659.27,48.17,344.94,47.59,948.15,1.23,3.15,211102.25,219154.74,依法申報,是,68000,68000090
110,22099131,臺灣積體電路製造股份有限公司十四廠七期,0020,D9001396,臺南市,善化區,臺南市善化區三抱竹路1號,2611,積體電路製造業,9654.75,26.21,33828.59,819.25,12712.53,133.98,16390.76,347139.63,420705.69,依法申報,是,67000,67000190
110,22099131,臺灣積體電路製造股份有限公司十四B廠,0014,D9000746,臺南市,善化區,臺南市善化區南科九路17號,2611,積體電路製造業,22513.42,88.62,70022.10,363.84,12450.98,218.84,25341.36,608234.27,739233.43,依法申報,是,67000,67000190
110,22099131,臺灣積體電路製造股份有限公司十二廠六期,0013,J63A1591,新竹縣,寶山鄉,新竹縣寶山鄉園區二路166號,2611,積體電路製造業,10391.79,71.83,10338.75,99.80,1089.21,20.39,6026.87,243805.74,271844.37,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司15廠,0012,L95A2041,臺中市,大雅區,臺中市大雅區科雅六路一號,2611,積體電路製造業,20052.02,98.18,145162.89,1447.27,33257.87,201.79,51917.15,848841.82,1100978.99,依法申報,是,66000,66000180
110,22099131,臺灣積體電路製造股份有限公司先進封測二廠,0011,R90A1360,臺南市,善化區,臺南市善化區南科七路18之1號,2613,半導體封裝及測試業,2591.32,23.12,6572.21,170.73,6509.14,23.64,12424.76,98600.42,126915.33,依法申報,是,67000,67000190
110,22099131,臺灣積體電路製造股份有限公司十四廠,0010,R9001677,臺南市,善化區,臺南市善化區南科北路1號之1、1號之2及臺南市新市區環西路二段5號,2611,積體電路製造業,18927.92,119.66,130151.59,8444.15,84146.60,2337.49,40790.53,723144.44,1008062.39,依法申報,是,67000,67000190
110,22099131,臺灣積體電路製造股份有限公司十二廠四期/五期,0009,J63A1056,新竹縣,寶山鄉,新竹縣寶山鄉科學園區園區二路168號,2611,積體電路製造業,8314.59,125.50,26059.63,253.50,2629.99,46.47,7972.39,308368.49,353770.56,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司十二廠研新廠,0008,J63A0107,新竹縣,寶山鄉,新竹科學園區新竹縣寶山鄉研新二路六號,2611,積體電路製造業,3369.90,172.02,36745.47,1737.06,14439.73,421.89,2810.60,137682.10,197378.76,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司十二廠,0007,O1709308,新竹市,東區,新竹市東區力行六路八號,2611,積體電路製造業,4550.10,158.70,29660.91,2828.19,23344.77,146.01,13242.78,280744.04,354675.50,依法申報,是,10018,10018010
110,22099131,臺灣積體電路製造股份有限公司八廠,0006,O1713311,新竹市,東區,新竹市東區力行路25號,2611,積體電路製造業,5345.06,3.93,29508.28,16502.54,44003.23,3025.06,15286.98,185129.57,298804.65,依法申報,是,10018,10018010
110,22099131,臺灣積體電路製造股份有限公司六廠,0005,R9004230,臺南市,善化區,臺南市善化區南科北路一號,2611,積體電路製造業,2831.79,57.90,63427.78,12723.13,64105.96,4313.23,20536.52,191868.51,359864.82,依法申報,是,67000,67000190
110,22099131,臺灣積體電路製造股份有限公司五廠,0004,J6301447,新竹縣,寶山鄉,新竹縣寶山鄉新竹科學工業園區園區三路121號,2611,積體電路製造業,3896.21,1.85,15053.62,9980.25,20641.94,3159.75,13388.08,95986.14,162107.83,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司三廠3E廠,0003,J6300324,新竹縣,寶山鄉,新竹縣寶山鄉研新二路6號,2611,積體電路製造業,2457.67,29.30,90.47,125.50,4607.25,1894.65,1068.73,65699.64,75973.21,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司三廠,0002,J6301107,新竹縣,寶山鄉,新竹縣寶山鄉研新一路9號,2611,積體電路製造業,2909.92,62.84,24573.44,13881.72,37273.23,19065.73,25160.09,169323.53,292250.49,依法申報,是,10004,10004100
110,22099131,臺灣積體電路製造股份有限公司二廠,0001,J6300557,新竹縣,寶山鄉,新竹縣寶山鄉新竹科學園區園區三路121號,2611,積體電路製造業,2184.58,1.47,4759.83,3443.23,34260.24,16897.69,5415.22,77505.90,144468.17,依法申報,是,10004,10004100
110,47217677,聯華電子股份有限公司Fab8D廠,0001,O1709148,新竹市,東區,新竹市東區力行三路六、八號,2611,積體電路製造業,5404.09,52.42,19000.35,4971.30,80946.38,5095.61,38691.07,167436.71,321597.93,依法申報,是,10018,10018010
110,47109348,華夏玻璃股份有限公司,0001,O1703315,新竹市,香山區,新竹市香山區埔前里埔前路49號,2312,玻璃容器製造業,90055.82,128.44,132.94,15.03,0.00,0.00,0.00,27972.81,118305.04,依法申報,是,10018,10018030
110,46007218,大享容器工業股份有限公司,0001,J5700231,新竹縣,新埔鎮,新竹縣新埔鎮文山里文山路犁頭山段1118號,2312,玻璃容器製造業,79718.07,104.36,155.94,1.00,0.00,0.00,0.00,20888.55,100867.92,依法申報,是,10004,10004030
110,42818882,林園先進材料科技股份有限公司,0001,E1902497,高雄市,林園區,高雄市林園區石化四路1號,1700,石油及煤製品製造業,277858.12,20.16,7.42,0.00,0.00,0.00,0.00,7902.23,285787.93,依法申報,是,64000,64000130
110,42010509,羅東鋼鐵廠股份有限公司煉鋼廠,0001,G32A0540,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮德興一路57、59號,2411,鋼鐵冶鍊業,44023.69,23.98,6.05,2.30,0.00,0.00,0.00,112006.69,156062.70,依法申報,是,10002,10002030
110,40601248,幸福水泥股份有限公司東澳廠,0002,G4100017,宜蘭縣,南澳鄉,宜蘭縣南澳鄉蘇花路三段101號,2331,水泥製造業,566776.64,197.37,1292.40,5.80,0.00,0.00,0.00,40044.05,608316.25,依法申報,是,10002,10002120
110,38033305,臺硝股份有限公司桃園廠,0001,H4601290,桃園市,蘆竹區,桃園市蘆竹區坑口里3鄰大坑街25號,1990,其他化學製品製造業,41124.02,2148.17,197.22,3.55,0.00,0.00,0.00,18275.54,61748.50,依法申報,是,68000,68000050
110,35412204,華新麗華股份有限公司臺中不銹鋼廠,0003,B9100709,臺中市,梧棲區,臺中市梧棲區加工出口區經三路57號,2544,金屬表面處理業,42904.25,51.29,24.76,33.14,0.00,0.00,0.00,41469.22,84482.65,依法申報,是,66000,66000140
110,35412204,華新麗華股份有限公司鹽水廠,0001,R8500582,臺南市,鹽水區,臺南市鹽水區汫水里溪州寮3-10號A棟,2411,鋼鐵冶鍊業,99496.31,168.30,72.18,12.66,0.00,0.00,0.00,164719.99,264469.44,依法申報,是,67000,67000020
110,35082604,中興紡織廠股份有限公司楊梅化纖廠,0001,H4500743,桃園市,楊梅區,桃園市楊梅區桃園市楊梅區中山南路567號,1841,合成樹脂及塑膠製造業,73299.82,156.07,241.26,3.00,0.00,0.00,0.00,79931.73,153631.89,依法申報,是,68000,68000040
110,34286449,臺灣半導體股份有限公司利澤廠,0001,g38a0540,宜蘭縣,五結鄉,宜蘭縣五結鄉利工一路二段31號,2613,半導體封裝及測試業,5.50,22.22,0.09,0.00,0.00,0.00,0.00,9604.06,9631.87,依法申報,是,10002,10002090
110,34263157,三洋窯業股份有限公司,0000,F0801707,新北市,鶯歌區,八德路16號,2399,未分類其他非金屬礦物製品製造業,26390.37,32.98,20.71,3.11,0.00,0.00,0.00,9651.25,36098.43,依法申報,是,65000,65000080
110,34202841,榮成紙業股份有限公司蒸汽廠,0005,N14A1507,彰化縣,二林鎮,彰化縣二林鎮廣興里廣興巷1-1號,1513,紙板製造業,251177.97,67.28,1183.81,0.00,0.00,0.00,0.00,3243.22,255672.27,依法申報,是,10007,10007200
110,34202841,榮成紙業股份有限公司,0001,N1400562,彰化縣,二林鎮,彰化縣二林鎮廣興里廣興巷1-1號,1513,紙板製造業,240341.89,100.47,946.18,185.20,0.00,0.00,0.00,271612.22,513185.95,依法申報,是,10007,10007200
110,34175598,錦美紙業股份有限公司觀音廠,0001,H5300425,桃園市,觀音區,榮工北路10號,1513,紙板製造業,33068.65,78.70,195.94,0.00,0.00,0.00,0.00,17826.40,51169.68,依法申報,是,68000,68000120
110,33955322,力鵬企業股份有限公司楊梅廠,0002,H4500458,桃園市,楊梅區,桃園市楊梅區新榮路339號,1140,印染整理業,63472.88,103.51,292.55,2.13,0.00,0.00,0.00,21474.78,85345.85,依法申報,是,68000,68000040
110,33955322,力鵬企業股份有限公司彰化尼龍總廠,0001,N2904318,彰化縣,芳苑鄉,彰化縣芳苑鄉芳苑工業區工業路33號,1850,人造纖維製造業,30602.67,85.08,142.38,0.82,0.00,0.00,0.00,124530.81,155361.76,依法申報,是,10007,10007230
110,33085508,正隆股份有限公司大園廠,0003,H4700645,桃園市,大園區,桃園市大園區大工路116號,1512,紙張製造業,212825.59,8349.26,963.58,9.35,0.00,0.00,0.00,168572.98,390720.77,依法申報,是,68000,68000060
110,33085508,正隆股份有限公司后里分公司,0002,L9200693,臺中市,后里區,臺中市后里區三豐路三段2號、星科路101號,1512,紙張製造業,846479.21,8247.45,3983.25,93.81,0.00,0.00,0.00,33803.50,892607.22,依法申報,是,66000,66000150
110,33085508,正隆股份有限公司竹北廠,0001,J5500366,新竹縣,竹北市,新竹縣竹北市長青路二段300號,1591,家庭及衛生用紙製造業,65138.87,689.91,292.43,58.21,0.00,0.00,0.00,64526.73,130706.15,依法申報,是,10004,10004010
110,30974253,臺灣石化合成股份有限公司林園廠,0001,S1900694,高雄市,林園區,高雄市林園區工業二路1號,1990,其他化學製品製造業,29491.33,217.98,34.03,1.77,0.00,0.00,0.00,105494.82,135239.93,依法申報,是,64000,64000130
110,30901647,辛耘企業股份有限公司,0001,J59A1577,新竹縣,湖口鄉,新竹工業區中華路16號,2928,電子及半導體生產用機械設備製造業,6.53,36.87,0.09,12.68,755.26,0.00,0.00,9785.99,10597.41,依法申報,是,10004,10004050
110,30414175,中國鋼鐵股份有限公司第三冷軋廠,0002,E56A4792,高雄市,小港區,高雄市小港區店鎮里嘉興街2號,2413,鋼鐵軋延及擠型業,57413.87,25.59,30.49,0.00,0.00,0.00,0.00,128485.71,185955.65,依法申報,是,64000,64000110
110,30414175,中國鋼鐵股份有限公司,0001,E5600841,高雄市,小港區,高雄市小港區中鋼路1號,2411,鋼鐵冶鍊業,20876915.34,1085.16,1852.49,4164.11,0.00,41.04,0.00,1255519.20,22139577.33,依法申報,是,64000,64000110
110,28518076,臺灣美光記憶體股份有限公司臺中二廠,0002,B9202664,臺中市,后里區,臺中市后科南路88號、88-1號,2611,積體電路製造業,2643.42,75.34,235.66,2396.71,382.80,143.64,37.84,169963.65,175879.06,依法申報,是,66000,66000150
110,28518076,臺灣美光記憶體股份有限公司臺中一廠,0001,L9202099,臺中市,后里區,臺中市后里區臺中市后里區三豐路四段369號,2611,積體電路製造業,47764.58,198.23,31079.43,5801.15,42864.26,1026.00,17704.30,680185.00,826622.96,依法申報,是,66000,66000150
110,28112667,力晶積成電子製造股份有限公司8B,0010,K71A8772,苗栗縣,竹南鎮,苗栗縣科北二路6號,2611,積體電路製造業,2992.60,17.15,2.18,23.96,422.90,70.32,10.64,36099.64,39639.38,依法申報,是,10005,10005040
110,28112667,力晶積成電子製造股份有限公司P1/2,0004,O17M3925,新竹市,東區,新竹市科學園區力行一路12號,2611,積體電路製造業,14127.98,155.05,8171.46,2733.96,6982.45,3238.72,5044.12,300306.58,340760.31,依法申報,是,10018,10018010
110,28112667,力晶積成電子製造股份有限公司P3,0003,O17M3896,新竹市,東區,新竹市力行路16-1號,2611,積體電路製造業,5813.56,28.48,104.05,322.20,8996.19,1986.13,50.81,146650.50,163951.92,依法申報,是,10018,10018010
110,28112667,力晶積成電子製造股份有限公司8AD,0002,o17k7818,新竹市,東區,新竹市東區篤行一路10號4樓,2611,積體電路製造業,105.55,1.41,0.06,34.76,125.41,41.04,0.00,6897.37,7205.62,依法申報,是,10018,10018010
110,28112667,力晶積成電子製造股份有限公司8A,0001,O1753306,新竹市,東區,新竹市東區力行一路18號,2611,積體電路製造業,4409.96,42.23,704.03,1971.72,19634.21,6331.98,298.23,88178.51,121570.86,依法申報,是,10018,10018010
110,28112646,新唐科技股份有限公司,0001,O17A0968,新竹市,東區,新竹市東區研新三路4號,2611,積體電路製造業,495.23,73.76,1301.76,11529.20,11430.02,12312.00,601.78,37251.33,74995.08,依法申報,是,10018,10018010
110,28098406,易昇鋼鐵股份有限公司,0001,R14A1883,臺南市,永康區,臺南市永康區正南一街200號,2411,鋼鐵冶鍊業,27852.39,32.75,31.26,57.41,0.00,0.00,0.00,110071.05,138044.86,依法申報,是,67000,67000310
110,27945086,星元電力股份有限公司(星元天然氣發電廠),0001,N1505633,彰化縣,線西鄉,彰化縣線西鄉慶安南二路二號,3510,電力供應業,614467.33,438.78,327.26,16.70,0.00,0.00,0.00,2915.55,618165.63,依法申報,是,10007,10007040
110,97170472,全新光電科技股份有限公司平鎮廠,0001,h5103604,桃園市,平鎮區,工業一路16號,2649,其他光電材料及元件製造業,9.60,21.61,38.17,35.89,285.25,142.27,0.00,10582.92,11115.72,依法申報,是,68000,68000100
110,96976990,嘉惠電力(股)有限公司,0001,Q6907286,嘉義縣,民雄鄉,嘉義縣民雄鄉松山村4鄰松子腳688號,3510,電力供應業,1575929.59,709.98,837.53,0.00,0.00,1140.00,0.00,12525.06,1591142.15,依法申報,是,10010,10010050
110,96975970,麥寮汽電股份有限公司,11A0,P5801719,雲林縣,麥寮鄉,雲林縣麥寮鄉中興村臺塑工業園區7號,3510,電力供應業,8637174.73,2297.94,40260.63,27.23,0.00,2086.20,0.00,1565.48,8683412.22,依法申報,是,10009,10009130
110,96971313,中鋼鋁業股份有限公司,0001,E5600092,高雄市,小港區,高雄市小港區山明里東林路一七號,2422,鋁鑄造業,75326.96,145.71,41.93,272.13,0.00,0.00,0.00,127111.00,202897.73,依法申報,是,64000,64000110
110,96933037,長生電力股份有限公司,0001,H4604568,桃園市,蘆竹區,桃園市蘆竹區濱海路一段199號,3510,電力供應業,1835044.64,947.86,974.91,16.99,0.00,16108.20,0.00,2606.08,1855698.68,依法申報,是,68000,68000050
110,94025264,中華紙漿股份有限公司觀音廠,0002,H53B8032,桃園市,觀音區,桃園市觀音區樹林里國瑞路16號,2209,其他塑膠製品製造業,6861.84,12.26,15.85,0.00,0.00,0.00,0.00,3405.82,10295.77,依法申報,是,68000,68000120
110,94025264,中華紙漿股份有限公司,0001,U9500478,花蓮縣,吉安鄉,花蓮縣吉安鄉光華村光華街100號,1511,紙漿製造業,78483.70,566.38,3593.40,0.00,0.00,456.00,0.00,113581.92,196681.40,依法申報,是,10015,10015050
110,91004618,上評資源循環股份有限公司嘉義廠,0001,Q6900821,嘉義縣,民雄鄉,嘉義縣民雄鄉興南村工業一路10號,1513,紙板製造業,24728.00,81.78,202.55,5.55,0.00,0.00,0.00,16110.26,41128.13,依法申報,是,10010,10010050
110,89528054,臺灣鋼聯股份有限公司,0001,N1607141,彰化縣,伸港鄉,彰化縣伸港鄉彰濱工業區線工北一路36號,1810,基本化學材料製造業,71718.02,18.94,36.56,1.29,0.00,0.00,0.00,9665.34,81440.15,依法申報,是,10007,10007050
110,89480404,中聯油脂股份有限公司臺中港廠,0001,L8901039,臺中市,清水區,北堤路1之8號,0840,食用油脂製造業,31296.96,27.48,18.98,59.52,0.00,0.00,0.00,16260.25,47663.19,依法申報,是,66000,66000120
110,75280209,東和鋼鐵企業股份有限公司桃園廠,0004,H53A0675,桃園市,觀音區,桃園市觀音區保障村8鄰草漯116號,2411,鋼鐵冶鍊業,71492.11,7.62,42.85,236.99,0.00,0.00,0.00,362101.79,433881.35,依法申報,是,68000,68000120
110,22099110,臺灣茂矽電子股份有限公司,0001,O1704812,新竹市,東區,新竹科學工業園區新竹市研新一路一號,2611,積體電路製造業,45.54,56.69,1238.43,1424.31,151143.78,3775.68,2600.64,49918.94,210204.00,依法申報,是,10018,10018010
110,2750963,財團法人工業技術研究院,0001,J5800941,新竹縣,竹東鎮,新竹縣竹東鎮中興路四段195號,7230,綜合研究發展服務業,26.73,4.25,27.71,0.97,67.00,6.43,1.55,5526.65,5661.29,依法申報,是,10004,10004020
109,75370905,南亞塑膠工業股份有限公司新港廠,9501,Q7100272,嘉義縣,新港鄉,嘉義縣新港鄉嘉義縣新港鄉中洋村中洋工業區2號,2201,塑膠皮、板、管材製造業,34145.72,274.10,20.95,1447.01,0.00,0.00,0.00,809280.88,845168.65,依法申報,是,10010,10010070
109,75370905,南亞塑膠工業股份有限公司樹林廠,9500,F0701702,新北市,樹林區,新北市樹林區味王街五五號,1841,合成樹脂及塑膠製造業,348208.63,224.08,1588.34,833.44,0.00,0.00,0.00,2655.38,353509.87,依法申報,是,65000,65000070
109,75370905,南亞塑膠工業股份有限公司嘉義廠,9400,Q7600375,嘉義縣,太保市,嘉義縣太保市南新里北港路二段201號,2201,塑膠皮、板、管材製造業,293948.49,174.40,1380.22,286.67,0.00,0.00,0.00,10219.11,306008.89,依法申報,是,10010,10010010
109,75370905,南亞塑膠工業股份有限公司錦興廠,9221,H4601398,桃園市,蘆竹區,桃園市蘆竹區南崁路一段336號,2399,未分類其他非金屬礦物製品製造業,806147.01,236.15,3806.03,0.57,0.00,0.00,0.00,14125.08,824314.83,依法申報,是,68000,68000050
109,75370905,南亞塑膠工業股份有限公司林口二廠,9220,F1600491,新北市,泰山區,新北市泰山區南林路102號,1841,合成樹脂及塑膠製造業,238147.71,225.73,1100.69,68.58,0.00,0.00,0.00,21851.60,261394.30,依法申報,是,65000,65000160
109,75370905,南亞塑膠工業股份有限公司工三廠,5G00,H4801478,桃園市,龜山區,桃園市龜山區樂善里文明路6號,1113,人造纖維加工絲業,154249.87,250.66,273.86,0.00,0.00,0.00,0.00,252216.59,406990.97,依法申報,是,68000,68000070
109,96975970,麥寮汽電股份有限公司,11A0,P5801719,雲林縣,麥寮鄉,雲林縣麥寮鄉中興村臺塑工業園區7號,3510,電力供應業,10635763.77,2825.28,49711.20,27.23,0.00,2086.20,0.00,0.00,10690413.68,依法申報,是,10009,10009130
109,3795904,臺灣電力股份有限公司塔山發電廠麒麟分廠,0544,W0803559,金門縣,烈嶼鄉,金門縣烈嶼鄉東林1號,3510,電力供應業,13091.88,13.26,31.62,0.00,0.00,0.00,0.00,0.00,13136.75,依法申報,是,09020,09020050
109,3795904,臺灣電力股份有限公司塔山發電廠夏興分廠,0543,W0404930,金門縣,金湖鎮,正義里夏興1號,3510,電力供應業,11709.48,11.86,28.28,0.00,0.00,0.00,0.00,0.00,11749.62,依法申報,是,09020,09020030
109,3795904,臺灣電力股份有限公司塔山發電廠,0391,W0504775,金門縣,金城鎮,金水里西海路一段2號,3510,電力供應業,184352.92,191.12,426.74,31.39,0.00,2.28,0.00,179.25,185183.69,依法申報,是,09020,09020010
109,3795904,臺灣電力股份有限公司尖山發電廠,0390,X0501232,澎湖縣,湖西鄉,尖山村29之2號,3510,電力供應業,289509.35,304.56,664.36,0.00,0.00,0.00,0.00,259.42,290737.69,依法申報,是,10016,10016020
109,3795904,臺灣電力股份有限公司大潭發電廠,0380,H5307960,桃園市,觀音區,桃園市觀音區大潭里電廠路1號,3510,電力供應業,10668822.31,4761.46,5669.78,833.15,0.00,1135.44,0.00,2224.38,10683446.52,依法申報,是,68000,68000120
109,3795904,臺灣電力股份有限公司臺中發電廠,0371,L0200473,臺中市,龍井區,臺中市龍井區麗水里龍昌路1號,3510,電力供應業,25870682.11,92974.74,121943.33,283.32,0.00,14377.68,0.00,46196.81,26146457.99,依法申報,是,66000,66000250
109,3795904,臺灣電力股份有限公司通霄發電廠,0370,K7000764,苗栗縣,通霄鎮,苗栗縣通霄鎮海濱路1之31號,3510,電力供應業,8329461.87,3778.09,4426.73,865.73,0.00,20287.44,0.00,1038.76,8359858.61,依法申報,是,10005,10005030
109,3795904,臺灣電力股份有限公司協和發電廠,0360,C1400170,基隆市,中山區,基隆市中山區文化路80號,3510,電力供應業,1804946.05,1817.70,4172.60,96.92,0.00,0.00,0.00,16963.13,1827996.39,依法申報,是,10017,10017050
109,3795904,臺灣電力股份有限公司第二核能發電廠,0351,F2800075,新北市,萬里區,野柳里八斗路60號,3510,電力供應業,10512.82,162.16,30.49,1545.35,0.00,613.32,0.00,6847.75,19711.88,依法申報,是,65000,65000280
109,3795904,臺灣電力股份有限公司第一核能發電廠,0350,F2200084,新北市,石門區,乾華里小坑12號,3510,電力供應業,13128.28,111.30,35.73,446.22,0.00,0.00,0.00,49535.17,63256.70,依法申報,是,65000,65000220
109,3795904,臺灣電力股份有限公司興達發電廠,0341,S3200688,高雄市,永安區,鹽田里興達路6號,3510,電力供應業,16909774.40,33746.36,53876.22,107.10,0.00,11347.56,0.00,21220.77,17030072.41,依法申報,是,64000,64000270
109,3795904,臺灣電力股份有限公司大林發電廠,0340,E5600896,高雄市,小港區,鳳森里大林路3號,3510,電力供應業,11051456.72,30433.10,42077.45,680.74,0.00,4238.52,0.00,3246.30,11132132.83,依法申報,是,64000,64000110
109,3795904,臺灣電力股份有限公司南部發電廠,0330,E5400878,高雄市,前鎮區,成功二路5號,3510,電力供應業,3311656.67,1514.45,1759.39,116.17,0.00,1338.36,0.00,1453.46,3317838.50,依法申報,是,64000,64000090
109,3795904,臺灣電力股份有限公司林口發電廠,0320,F1700736,新北市,林口區,下福里139之1號,3510,電力供應業,13973885.01,48605.81,65688.14,13.59,0.00,255.36,0.00,7844.69,14096292.59,依法申報,是,65000,65000170
109,3795904,臺灣電力股份有限公司珠山發電廠,0125,Z6303328,連江縣,南竿鄉,清水村99之9號,3510,電力供應業,32414.87,39.12,75.04,14.56,0.00,0.00,0.00,0.00,32543.59,依法申報,是,09007,09007010
109,22099131,臺灣積體電路製造股份有限公司十八廠二期,0031,D0402431,臺南市,安定區,臺南市安定區北園二路8號(二期區域),2611,積體電路製造業,14431.52,10.39,52860.95,436.46,9619.01,222.71,11848.45,397173.69,486603.19,依法申報,是,67000,67000210
109,22099131,臺灣積體電路製造股份有限公司十八廠一期,0030,D0402208,臺南市,安定區,臺南市安定區北園二路8號,2611,積體電路製造業,14746.66,126.94,45231.45,527.97,9588.72,251.43,7516.92,457411.73,535401.81,依法申報,是,67000,67000210
109,22099131,臺灣積體電路製造股份有限公司十五B廠,0023,B23B6125,臺中市,西屯區,臺中市西屯區新科路1號,2611,積體電路製造業,52133.14,152.88,186691.02,3398.84,58952.30,715.07,81869.22,1549029.03,1932941.50,依法申報,是,66000,66000060
109,22099131,臺灣積體電路製造股份有限公司十二廠七期,0022,J63A1670,新竹縣,寶山鄉,新竹縣寶山鄉園區二路188號,2611,積體電路製造業,12192.05,121.06,28795.35,340.48,4285.54,73.05,8909.09,353758.20,408474.81,依法申報,是,10004,10004100
109,22099131,臺灣積體電路製造股份有限公司先進封測三廠,0021,H50A6430,桃園市,龍潭區,桃園市龍潭區龍園六路101號,2613,半導體封裝及測試業,4952.59,41.82,172.84,80.54,896.38,1.03,16.66,193188.88,199350.73,依法申報,是,68000,68000090
109,22099131,臺灣積體電路製造股份有限公司十四B廠七期,0020,D9001396,臺南市,善化區,臺南市善化區三抱竹路1號,2611,積體電路製造業,8307.16,19.52,27991.83,1634.97,14999.99,130.55,13525.12,306389.13,372998.27,依法申報,是,67000,67000190
